Accession ID,Country,Lat,Long,group,population,SpFrostDay,AridityIndex,ClimWaterDeficit,CarbonFluxSp,DiurnalRange,TaveWarmestQtr,TColdestQtr,TminColdestMth,TminSp,PETsu,Precipitation,TempRange,TSeasonality,VaporPressureSp,ExcessSalts,RootingCond,SoilpH_KCL,Toxicity,CloudCoverSp,CloudCoverSu,OzoneSp,OzoneSu,SolarRadiationSp,SolarRadiationSu,UVindexSp,UVindexSu
5165,UK,51.3,0.4,Ireland+UK+France,Admixed,17.2,0.734148894,-399.7650792,-0.00000129,14.01931953,17.33201218,5.034952641,-2.087557554,2.377722683,30.58333333,8.260869566,27.22603035,446.2381897,9.61,1,1,52,1,75.04666667,73.10666667,363.3738977,331.0665699,12941.33333,16719,4.684967438,7.04836607
5210,UK,51.2,0.3,Ireland+UK+France,WesternEurope,17.2,0.75750334,-386.7914233,-0.00000129,14.0009222,17.47443581,5.206349373,-1.988558054,2.54304765,30.58333333,8.260869566,27.24468422,445.2366028,9.61,1,1,51,1,75.04666667,73.10666667,363.13529,330.4461947,12954,16722,4.684967438,7.04836607
5236,UK,51.2,0.4,Ireland+UK+France,WesternEurope,17.2,0.743974506,-398.737007,-0.00000129,13.80883312,17.52422523,5.276907921,-1.816628218,2.678137516,30.58333333,8.260869566,27.00974464,444.0935669,9.61,1,1,57,1,75.04666667,73.10666667,363.13529,330.4461947,12986.33333,16795.33333,4.684967438,7.04836607
5249,UK,51.2,0.3,Ireland+UK+France,WesternEurope,17.2,0.758020461,-386.2805358,-0.00000129,14.0009222,17.47443581,5.206349373,-1.988558054,2.54304765,30.58333333,8.260869566,27.24468422,445.2366028,9.61,1,1,51,1,75.04666667,73.10666667,363.13529,330.4461947,12954,16722,4.684967438,7.04836607
5253,UK,51.1,0.6,Ireland+UK+France,WesternEurope,15.16666667,0.800102249,-368.6509761,-0.00000129,13.20083046,16.94352913,4.986175537,-1.857545376,2.466105404,31.54166667,7.826086957,26.09860039,432.2766418,9.82,1,1,45,1,72.81333333,69.65,362.848963,330.3984726,13135.33333,16925,4.664052407,7.04836607
5276,UK,51.3,1.1,Ireland+UK+France,WesternEurope,10.5,0.717371293,-400.3887972,-1.40E-06,12.22187424,16.93219757,4.964828491,-1.382740498,2.893448373,31.29166667,7.826086957,25.02354813,431.5221558,10.09333333,1,1,57,1,69.53333333,66.47666667,363.2784526,330.9234064,13199.33333,16913.33333,4.643137376,7.027451038
5279,UK,51.3,1.1,Ireland+UK+France,WesternEurope,10.5,0.716720271,-401.0412715,-1.40E-06,12.22187424,16.93219757,4.964828491,-1.382740498,2.893448373,31.29166667,7.826086957,25.02354813,431.5221558,10.09333333,1,1,57,1,69.53333333,66.47666667,363.2784526,330.9234064,13199.33333,16913.33333,4.643137376,7.027451038
5349,UK,51.1,0.4,Ireland+UK+France,WesternEurope,17.2,0.80708954,-359.4258716,-0.00000129,13.56304836,17.05639839,5.030569077,-1.994992733,2.467031299,30.58333333,8.260869566,26.56137657,435.3927612,9.61,1,1,50,1,75.04666667,73.10666667,363.13529,330.4461947,13030.33333,16805,4.684967438,7.04836607
5353,UK,54.5,-3,Ireland+UK+France,WesternEurope,20.69,1.525941601,128.5268629,-0.000000825,12.81024933,11.35996437,1.312159657,-5.097223759,-2.048797826,26.45833333,3.913043479,23.17951965,367.5629578,8.656666667,2,3,46,1,73.80666667,77.16,365.5690742,334.5979448,11938,15093.66667,4.245751778,6.483660221
5395,UK,54.4,-3,Ireland+UK+France,WesternEurope,20.69,1.311418112,23.86291186,-0.000000825,12.72954369,14.892519,4.339729786,-2.187848091,1.264238934,26.45833333,3.913043479,23.79911041,388.5531006,8.656666667,1,2,44,1,73.80666667,77.16,365.5690742,334.5979448,12188,15561,4.245751778,6.483660221
5486,UK,54.6,-3.3,Ireland+UK+France,Germany,21.10333333,1.265062894,-17.94244097,-0.00000162,12.1502676,14.4564352,4.143052578,-2.135061026,1.288481971,25.54166667,3.913043479,22.82204819,379.3066406,8.603333333,2,2,49,1,74.34666667,77.90666667,365.7122405,335.2183218,12129,15302.66667,4.183006684,6.420915127
5577,UK,54.7,-3.4,Ireland+UK+France,WesternEurope,21.10333333,1.236870125,-22.89809206,-0.00000162,12.13501167,14.85437965,4.53307724,-1.80235219,1.530132135,25.54166667,3.913043479,22.83105278,380.4881592,8.603333333,1,1,51,1,74.34666667,77.90666667,365.7122405,335.2183218,12311.33333,15735.33333,4.183006684,6.420915127
5644,UK,54.4,-2.9,Ireland+UK+France,WesternEurope,20.69,1.364494869,55.02420225,-0.000000825,13.01037598,14.16474438,3.535064697,-3.098316908,0.318381501,26.45833333,4.347826087,24.18307686,390.7455139,8.656666667,1,2,54,1,73.80666667,77.16,365.5690742,334.5979448,12186,15491.33333,4.245751778,6.483660221
5651,UK,54.4,-2.9,Ireland+UK+France,WesternEurope,20.69,1.364443304,54.97336097,-0.000000825,13.01037598,14.16474438,3.535064697,-3.098316908,0.318381501,26.45833333,4.347826087,24.18307686,390.7455139,8.656666667,1,2,54,1,73.80666667,77.16,365.5690742,334.5979448,12186,15491.33333,4.245751778,6.483660221
5717,UK,54.6,-3.2,Ireland+UK+France,WesternEurope,21.10333333,1.185135867,-53.87759343,-0.00000162,12.40552998,14.58735943,4.150610924,-2.243476868,1.206796328,25.54166667,3.913043479,23.24617004,384.3000183,8.603333333,2,3,45,1,74.34666667,77.90666667,365.7122387,334.9319948,12110,15383,4.183006684,6.420915127
5718,UK,57,-3.4,Ireland+UK+France,WesternEurope,25.5,1.001069698,-160.0913449,-0.00000054,14.53272057,13.79393387,2.513446331,-5.425795078,-0.779119869,24.95833333,4.347826087,26.76992416,417.4580383,7.61,3,4,48,1,75.78666667,79.22333333,368.1460257,334.8842727,11796,14769.33333,3.764705976,5.960784435
5720,UK,53.3,-1.6,Ireland+UK+France,Admixed,17.51333333,1.150599099,-66.66237428,-0.0000015,15.73973179,13.7741766,2.349018812,-5.416110992,-1.735241453,27.125,6.086956522,28.06169128,418.1750793,8.653333333,1,1,39,1,76.38666667,77.03333333,364.7578134,333.2617502,12373.33333,16013.66667,4.371241967,6.671895504
5726,UK,51.3,1.1,Ireland+UK+France,WesternEurope,10.5,0.718130669,-399.627727,-1.40E-06,12.22187424,16.93219757,4.964828491,-1.382740498,2.893448373,31.29166667,7.826086957,25.02354813,431.5221558,10.09333333,1,1,57,1,69.53333333,66.47666667,363.2784526,330.9234064,13199.33333,16913.33333,4.643137376,7.027451038
5741,UK,56.6,-4.1,Ireland+UK+France,WesternEurope,28.86666667,1.384851654,83.19951346,-0.000000307,15.50219917,14.03039074,2.416744947,-6.552945137,-0.527329465,22.125,4.347826087,28.58816338,430.6720581,7.036666667,2,3,46,1,77.34,82.73333333,368.527796,336.0295854,11786.66667,14663.66667,3.890196164,6.086274624
5748,UK,56,-4.4,Ireland+UK+France,Germany,18.52,1.385280157,53.67190805,-0.000000494,14.77516937,14.6708622,3.593839645,-5.084861755,-0.117740512,25.66666667,3.913043479,27.32923698,411.7956543,8.3,2,2,46,2,74.18666667,78.57666667,368.1460275,336.2204719,11844.66667,14982,4.057516495,6.274509907
5757,UK,54.6,-2.3,Ireland+UK+France,Admixed,24.49333333,1.406906829,61.33769911,-0.000000825,14.19986057,11.58594608,1.261588097,-5.731487274,-2.768916955,24.66666667,4.782608696,24.9901619,378.3496399,7.973333333,1,1,45,1,77.12333333,79.76333333,365.6645184,334.4547822,12170.66667,15401.33333,4.141176621,6.358170033
5768,UK,54.1,-1.5,Ireland+UK+France,Admixed,20.64,0.873559312,-230.5515772,-0.00000117,14.73432541,16.31780815,4.526710987,-2.867730379,1.407994111,27.70833333,5.652173913,27.28198433,435.2774048,8.686666667,1,1,54,1,75.7,78.43666667,365.4736328,333.8344061,12441.66667,16109.66667,4.141176621,6.400000095
5772,UK,54.1,-2.3,Ireland+UK+France,Admixed,23.07666667,1.285423473,5.102884145,-0.000000825,14.48073578,14.44137287,3.307612181,-4.055785656,-0.207478881,24.875,5.217391305,26.50556946,409.9428711,8.29,1,2,51,1,76.25666667,79.57,365.1873058,334.4070592,12288.66667,15812,4.26666681,6.483660221
5776,UK,52.9,-1.3,Ireland+UK+France,WesternEurope,20.87333333,0.793612146,-306.1894766,-0.00000143,16.04260826,16.91948318,4.46723938,-3.673844099,1.119772176,29.375,7.391304348,29.73576164,460.305603,9.21,2,2,55,2,76.86666667,75.85666667,364.4714855,332.6890971,12418,16152.33333,4.433987061,6.734640598
5779,UK,51,-3.1,Ireland+UK+France,WesternEurope,16.13333333,0.949619153,-277.1547698,-0.00000163,14.4172411,17.19052505,5.734154224,-2.502050877,2.206893663,28.66666667,5.217391305,27.56882858,420.4900208,9.696666667,1,1,50,1,71.76,69.51666667,361.3696012,331.8778335,13613,17460.33333,4.831372658,7.173856258
